ticker_id,company_id,ticker
1447,408,MRFG11
1449,416,BMEB10
1451,416,BMEB2
1452,417,MERC1
1453,417,MERC2
1454,417,MERC9
1455,417,MERC10
1459,433,MMXM11
1465,461,OSXB1
1467,461,OSXB9
1468,463,PCAR2
1474,465,PATI1
1476,465,PATI2
1477,743,LCSA3
1478,743,LCSA4
1481,475,RPMG1
1487,748,RCSA11
1488,1156,RCTB31
1489,1156,RCTB32
1490,1156,RCTB33
1491,1156,RCTB41
1492,1156,RCTB42
1493,1156,RCTB4
1506,535,RSID11
1510,594,NEMO1
1522,652,TPIS1
1523,652,TPIS9
1526,673,VINE1
1527,673,VINE11
1529,677,VIVR11
1531,680,VULC1
1532,680,VULC9
1533,1157,FBOK34
1535,1158,GTDP3
1536,1158,GTDP4
1537,747,LLXL3
1540,1159,MRSA5
1541,1160,PMSP11B
1543,1161,CPTP3
1544,527,RNEW1
1545,446,NETC2
1546,1162,CPRI3L
1547,1160,PMSP12B
1548,1163,CTBA11BL
1549,1164,IVVB11
1550,365,KLBN13
1551,38,ABEV1
1552,186,CGAS11
1553,344,MYPK11
1554,107,BPHA1
1555,1058,BPAT34
1556,500,PFRM1
1557,296,FJTA1
1558,296,FJTA2
1559,446,NETC10
1560,38,ABEV9
1561,469,PRBC2
1562,310,GOLL2
1563,62,BTOW1
1564,464,BPNM2
1565,587,AHEB1
1566,98,BOBR11
1567,159,CMGR1
1568,159,CMGR2
1569,521,REDE2
1570,521,REDE1
1571,296,FJTA9
1572,107,BPHA11
1573,62,BTOW9
1574,646,TRPL2
1575,393,LUPA1
1576,469,PRBC10
1580,1165,ABCX3
1581,1165,ABCX5
1582,1166,ABNB3
1583,5,ABYA1
1584,5,ABYA9
1585,34,ACES6
1586,34,ACES7
1587,34,ACES5
1588,34,ACES2
1589,34,ACES10
1590,317,ACGU1
1591,1167,ACMR6
1592,1168,ACRI4
1593,1169,ADLA5
1594,1170,ADSA5
1595,45,AEDU12
1596,9,AESL9
1597,1171,AGBH5
1598,1172,AGBR5
1599,1173,AGBT5
1600,1174,AGCA6
1601,1175,AGCP6
1602,1176,AGCT6
1603,1177,AGES5
1604,1178,AGHT7
1605,1179,AGID5
1606,1180,AGIJ4
1607,16,AGIN1
1608,16,AGIN9
1609,1181,AGIR5
1610,1182,AGJU4
1611,1183,AGLU5
1612,1184,AGMA5
1613,1185,AGMN5
1614,1186,AGPA8
1615,1187,AGPR5
1616,1188,AGQN5
1617,17,AGRA3
1618,1189,AGRM4
1619,1190,AGSA5
1620,1191,AGSB3
1621,1192,AGSE5
1622,1193,AGVL6
1623,1194,AGVV6
1624,1195,ALDE4
1625,1196,ALLF6
1626,1841,ALLLA18
1627,1841,ALLL12F
1628,1197,ALMS5
1629,1198,ALMZ4
1630,1199,ALST3
1631,1200,AMAG4
1632,1201,AMAM5
1633,1202,AMBT4
1634,1153,AMBV11L
1635,1153,AMBV3
1636,1153,AMBV11F
1637,1153,AMBV12
1638,1153,AMBV79
1639,708,AMCE9
1640,39,AMLC3
1641,1203,AMSL3
1642,1203,AMSL4
1643,1203,AMSL1
1644,1204,ANAJ5
1645,1205,ANAM3
1646,1205,ANAM5
1647,1205,ANAM6
1648,1206,ANCE3
1649,1207,ANHU7
1650,1208,ANMT3
1651,1208,ANMT5
1652,1208,ANMT6
1653,1209,ANOR3
1654,1209,ANOR5
1655,1209,ANOR6
1656,50,ANPB6
1657,1210,ANRN3
1658,1210,ANRN5
1659,1210,ANRN6
1660,1211,APHA3
1661,1212,APHP3
1662,1213,AQMR6
1663,1214,AQTC4
1664,1215,ARAM5
1665,1216,ARAT3
1666,1216,ARAT5
1667,1216,ARAT6
1668,1216,ARAT7
1669,56,ARNO3
1670,1217,ARSO4
1671,368,ARTE1
1672,368,ARTE2
1673,368,ARTE10
1674,1218,ASAS5
1675,1219,ASFT4
1676,1220,ATEL4
1677,1221,ATML5
1678,1222,AUTO3
1679,1222,AUTO4
1680,1223,AVCC5
1681,7,AVIL11L
1682,1224,AVPL3
1683,1225,BAAM3
1684,1225,BAAM4
1685,1226,BADM3
1686,63,BAHI5
1687,63,BAHI11
1688,63,BAHI9
1689,63,BAHI6
1690,1227,BAJU3
1691,1227,BAJU4
1692,80,BALM9
1693,80,BALM10L
1694,1228,BAMG3
1695,1228,BAMG4
1696,1229,BANG3
1697,1229,BANG4
1698,1230,BAPC6
1699,1231,BAQU3
1700,1231,BAQU4
1701,40,BASU11L
1702,40,BASU6
1703,40,BASU3
1704,40,BASU6
1705,40,BASU4
1706,40,BASU1
1707,40,BASU2
1708,40,BASU1
1709,40,BASU2
1710,40,BASU2
1711,40,BASU1
1712,40,BASU1
1713,40,BASU9
1714,40,BASU6
1715,40,BASU11
1716,277,BAUH2
1717,112,BBAS11
1718,112,BBAS12F
1719,112,BBAS13
1720,112,BBAS1
1721,112,BBAS2
1722,112,BBAS1
1723,112,BBAS12
1724,112,BBAS13
1725,112,BBAS9
1726,112,BBAS14F
1727,112,BBAS9
1728,112,BBAS15F
1729,112,BBAS9
1730,112,BBAS9
1731,112,BBAS9
1732,1232,BBAV5
1733,69,BBCM12F
1734,69,BBCM3
1735,69,BBCM2
1736,69,BBCM9
1737,69,BBCM10
1738,69,BBCM9
1739,69,BBCM10
1740,69,BBCM9
1741,69,BBCM10
1742,69,BBCM9
1743,69,BBCM10
1744,109,BBDC1
1745,109,BBDC2-1
1746,109,BBDC1
1747,109,BBDC2-2
1748,109,BBDC1
1749,109,BBDC2-3
1750,109,BBDC1
1751,109,BBDC2-4
1752,109,BBDC1
1753,109,BBDC2-5
1754,109,BBDC1
1755,109,BBDC2-6
1756,109,BBDC1
1757,109,BBDC2-7
1758,109,BBDC1
1759,109,BBDC2-8
1760,109,BBDC1
1761,109,BBDC2-9
1762,109,BBDC1
1763,109,BBDC2-10
1764,109,BBDC1
1765,109,BBDC2-11
1766,109,BBDC1
1767,109,BBDC2-12
1768,109,BBDC70
1769,109,BBDC80
1770,109,BBDC74
1771,109,BBDC77
1772,109,BBDC73
1773,109,BBDC75
1774,109,BBDC51
1775,109,BBDC52
1776,109,BBDC53
1777,109,BBDC73
1778,109,BBDC79
1779,109,BBDC72
1780,109,BBDC70
1781,109,BBDC77
1782,109,BBDC71
1783,109,BBDC74
1784,109,BBDC75
1785,109,BBDC76
1786,109,BBDC70
1787,109,BBDC77
1788,109,BBDC72
1789,109,BBDC78
1790,109,BBDC73
1791,109,BBDC74
1792,109,BBDC75
1793,109,BBDC76
1794,109,BBDC73
1795,109,BBDC71
1796,109,BBDC72
1797,109,BBDC74
1798,109,BBDC73
1799,109,BBDC75
1800,109,BBDC9
1801,109,BBDC10
1802,109,BBDC9
1803,109,BBDC10
1804,109,BBDC9
1805,109,BBDC10
1806,109,BBDC9
1807,109,BBDC10
1808,109,BBDC9
1809,109,BBDC10
1810,109,BBDC9
1811,109,BBDC10
1812,109,BBDC9
1813,109,BBDC10
1814,109,BBDC9
1815,109,BBDC10
1816,109,BBDC9
1817,109,BBDC10
1818,109,BBDC9
1819,109,BBDC10
1820,109,BBDC9
1821,109,BBDC10
1822,1233,BBRA3
1823,103,BBRK1
1824,1234,BBTO3
1825,1234,BBTO5
1826,1235,BBVT3
1827,1235,BBVT5
1828,1235,BBVT6
1829,1235,BBVT4
1830,1236,BCAL5
1831,1236,BCAL6
1832,1237,BCBR20F
1833,1237,BCBR21
1834,1238,BCEE3
1835,1238,BCEE4
1836,1239,BCGR3
1837,1239,BCGR4
1838,1240,BCMG6
1839,1240,BCMG3
1840,1240,BCMG4
1841,82,BCNA3
1842,82,BCNA2
1843,82,BCNA1
1844,82,BCNA10F
1845,82,BCNA9
1846,1241,BDBA3
1847,1241,BDBA4
1848,1242,BDEP3
1849,1242,BDEP4
1850,1243,BDES5
1851,1244,BEBA3
1852,1244,BEBA5
1853,1244,BEBA6
1854,1244,BEBA4
1855,1244,BEBA11F
1856,1244,BEBA11F
1857,1244,BEBA12F
1858,431,BEEF1
1859,431,BEEF11L
1860,431,BEEF9
1861,431,BEEF9
1862,73,BEES11
1863,1245,BEGB3
1864,1245,BEGB4
1865,1246,BELG3
1866,1246,BELG4
1867,1246,BELG11L
1868,1246,BELG2
1869,72,BEPA6
1870,72,BEPA3
1871,1247,BEXC3
1872,1247,BEXC4
1873,1248,BFBR3
1874,1249,BFIO5
1875,589,BFIT10
1876,589,BFIT11L
1877,589,BFIT12F
1878,589,BFIT1
1879,589,BFIT2
1880,589,BFIT1
1881,589,BFIT1
1882,589,BFIT2
1883,589,BFIT1
1884,589,BFIT2
1885,589,BFIT1
1886,589,BFIT2
1887,119,BFRE11
1888,119,BFRE12
1889,1250,BFTP5
1890,1250,BFTP6
1891,1250,BFTP7
1892,1250,BFTP8
1893,1251,BGFF3
1894,1251,BGFF9
1895,70,BGIP7
1896,1252,BGOS3
1897,1252,BGOS4
1898,1253,BGSD3
1899,1253,BGSD4
1900,64,BHEQ3
1901,88,BHGR1
1902,88,BHGR9
1903,91,BIOB3
1904,91,BIOB5
1905,91,BIOB6
1906,91,BIOB7
1907,92,BIOM1
1908,92,BIOM2
1909,92,BIOM1
1910,92,BIOM10
1911,122,BISA1
1912,122,BISA1
1913,122,BISA1
1914,122,BISA9
1915,122,BISA9
1916,1254,BIVT3
1917,1254,BIVT4
1918,1255,BJVL6
1919,1256,BLHT5
1920,1257,BLME3
1921,1257,BLME4
1922,1258,BLPT4
1923,1259,BLSA5
1924,1260,BMAR3
1925,1261,BMBR4
1926,1261,BMBR9
1927,419,BMCT6
1928,419,BMCT12F
1929,419,BMCT12F
1930,419,BMCT12
1931,419,BMCT13F
1932,419,BMCT14F
1933,419,BMCT11F
1934,419,BMCT12
1935,419,BMCT3
1936,419,BMCT1
1937,419,BMCT2
1938,419,BMCT1
1939,419,BMCT2
1940,419,BMCT1
1941,419,BMCT2
1942,419,BMCT10
1943,416,BMEB1
1944,416,BMEB1
1945,416,BMEB9
1946,545,BNET3
1947,1262,BNSA5
1948,98,BOBR2
1949,98,BOBR10
1950,1263,BONE11L
1951,1264,BOQA5
1952,1265,BORB4
1953,118,BPLA3
1954,464,BPNM10
1955,501,BPRG3
1956,110,BRAP1
1957,110,BRAP2
1958,110,BRAP10
1959,1266,BRDM3
1960,1266,BRDM4
1961,477,BRDT3
1962,1267,BRES4
1963,1268,BRHA7
1964,1268,BRHA8
1965,1268,BRHA3
1966,1268,BRHA4
1967,1268,BRHA7
1968,1268,BRHA8
1969,1268,BRHA5
1970,1268,BRHA6
1971,1268,BRHA11F
1972,1268,BRHA12
1973,1268,BRHA9
1974,1268,BRHA10
1975,116,BRKM1
1976,116,BRKM2
1977,1269,BRME5
1978,1270,BRNR4
1979,77,BRSR4
1980,1271,BRTO3
1981,1271,BRTO4
1982,1271,BRTO1
1983,1271,BRTO2
1984,1271,BRTO2
1985,1271,BRTO2
1986,113,BRTP12F
1987,113,BRTP13F
1988,113,BRTP1
1989,113,BRTP2
1990,113,BRTP2
1991,113,BRTP2
1992,1272,BRTX5
1993,328,BSEG3
1994,1273,BSQE4
1995,65,BSUL7
1996,65,BSUL6
1997,87,BTAS3
1998,87,BTAS6
1999,87,BTAS7
2000,87,BTAS8
2001,1274,BTNS5
2002,1275,BTSP4
2003,1276,BUBA4
2004,126,BUET12F
2005,1277,BURI5
2006,1278,BUZE3
2007,1279,BVSP11L
2008,1280,BXAM5
2009,1281,BZNX3
2010,1281,BZNX4
2011,1282,CAAG5
2012,138,CABR5
2013,138,CABR13
2014,138,CABR3
2015,138,CABR2
2016,1283,CAET3
2017,1284,CAIA4
2018,1285,CAIB8
2019,1286,CAIU4
2020,1287,CAJB7
2021,1288,CAJU4
2022,1289,CALP6
2023,1290,CAMP5
2024,1291,CANE5
2025,447,CARB3
2026,447,CARB6
2027,1292,CAUE5
2028,1293,CAVV4
2029,1294,CBAP7
2030,1295,CBDP3
2031,1295,CBDP4
2032,42,CBEE5
2033,42,CBEE11L
2034,42,CBEE1
2035,42,CBEE9
2036,1296,CBFB4
2037,1297,CBFI3
2038,1297,CBFI4
2039,1298,CBLC3
2040,1299,CBLT5
2041,1300,CBMP11L
2042,1301,CBNT4
2043,1302,CBQM4
2044,1303,CBSA4
2045,1304,CBSC3
2046,198,CBTA3
2047,142,CBVI3
2048,1305,CCAR3
2049,1305,CCAR4
2050,1306,CCCC3
2051,1306,CCCC4
2052,1307,CCPA6
2053,1308,CDAS3
2054,131,CDOU3
2055,1309,CDZP3
2056,1309,CDZP5
2057,1309,CDZP6
2058,146,CEBR4
2059,146,CEBR2
2060,1310,CECI3
2061,1310,CECI6
2062,147,CEDO5
2063,181,CEEB4
2064,1311,CELB3
2065,1311,CELB4
2066,164,CESP4
2067,164,CESP1
2068,164,CESP2
2069,164,CESP1
2070,186,CGAS11F
2071,186,CGAS4
2072,186,CGAS11F
2073,186,CGAS2
2074,186,CGAS2
2075,186,CGAS2
2076,186,CGAS2
2077,186,CGAS2
2078,186,CGAS2
2079,186,CGAS2
2080,186,CGAS2
2081,186,CGAS2
2082,152,CGOS12F
2083,152,CGOS5
2084,314,CGRA2
2085,314,CGRA9
2086,314,CGRA10L
2087,314,CGRA9
2088,314,CGRA10L
2089,168,CHAP11T
2090,168,CHAP1
2091,168,CHAP2
2092,168,CHAP1
2093,168,CHAP2
2094,168,CHAP1
2095,168,CHAP1
2096,168,CHAP6
2097,168,CHAP9
2098,168,CHAP10F
2099,168,CHAP9
2100,168,CHAP10F
2101,168,CHAP9
2102,168,CHAP9
2103,1312,CHSF4
2104,1313,CHVH6
2105,1314,CIAG5
2106,1315,CIAS6
2107,1316,CICA4
2108,1317,CIIT3
2109,1317,CIIT4
2110,1318,CILC7
2111,1319,CIRG7
2112,1320,CJSC3
2113,1320,CJSC4
2114,177,CLAN10
2115,185,CLDX3
2116,1321,CLPI6
2117,151,CLSC6
2118,1322,CLTN4
2119,1323,CLZZ4
2120,1324,CMAG4
2121,159,CMGR7
2122,159,CMGR8
2123,1325,CMMG3
2124,1326,CMPA4
2125,1327,CMTA6
2126,1328,CNAL6
2127,1329,CNGA3
2128,1329,CNGA5
2129,1329,CNGA6
2130,1330,CNPT4
2131,1331,CNTE4
2132,1332,COBR3
2133,1333,COES3
2134,1333,COES4
2135,1334,COGU3
2136,1334,COGU4
2137,1334,COGU1
2138,1334,COGU2
2139,1334,COGU6
2140,1335,CONA8
2141,1336,CONP5
2142,193,COPA3
2143,1337,CORB4
2144,1338,CPAA11
2145,650,CPCA3
2146,1339,CPEE3
2147,1339,CPEE4
2148,205,CPFG1
2149,205,CPFG2
2150,205,CPFG9
2151,205,CPFG10L
2152,286,CPFL3
2153,286,CPFL2
2154,286,CPFL2
2155,286,CPFL6
2156,1340,CPFT5
2157,1341,CPLA7
2158,195,CPLE4
2159,1342,CPNE3
2160,1342,CPNE5
2161,1342,CPNE6
2162,1343,CPNR5
2163,1162,CPRI6
2164,1161,CPTP1
2165,1161,CPTP1
2166,1161,CPTP9
2167,1161,CPTP9
2168,1344,CQUE3
2169,1344,CQUE5
2170,1344,CQUE6
2171,1344,CQUE7
2172,1344,CQUE8
2173,1344,CQUE4
2174,136,CRBM11F
2175,208,CRDE1
2176,209,CREM4
2177,1345,CRFI3
2178,1345,CRFI4
2179,212,CRGT3
2180,1346,CRIM5
2181,1347,CRMU6
2182,1348,CRSE4
2183,211,CRTP1
2184,211,CRTP1
2185,211,CRTP1
2186,211,CRTP1
2187,211,CRTP9
2188,211,CRTP9
2189,1349,CRTS4
2190,199,CSAN1
2191,199,CSAN1
2192,199,CSAN11
2193,1350,CSEG11
2194,1351,CSIL5
2195,1352,CSIP3
2196,1352,CSIP6
2197,1353,CSLB6
2198,194,CSMG12F
2199,194,CSMG11F
2200,570,CSNA70
2201,570,CSNA80
2202,1354,CSPA5
2203,1355,CSPP3
2204,1356,CSTA7
2205,572,CSTB5
2206,572,CSTB6
2207,1357,CSTC6
2208,1358,CSUL3
2209,1359,CTAN3
2210,1359,CTAN5
2211,1359,CTAN8
2212,1360,CTAP3
2213,191,CTAX12F
2214,1361,CTBR4
2215,1362,CTCE5
2216,1363,CTCO3
2217,1364,CTDH6
2218,166,CTIP9
2219,166,CTIP9
2220,1365,CTMD5
2221,1366,CTNE5
2222,203,CTNM11T
2223,203,CTNM2
2224,1367,CTRA3
2225,1368,CTSJ4
2226,1369,CTTR3
2227,1370,CTVL5
2228,1371,CTXA7
2229,1372,CTXP3
2230,1373,CVCO5
2231,1374,CVPL5
2232,217,CYRE12F
2233,218,CZAR3
2234,1375,DATA3
2235,1375,DATA4
2236,222,DAYC12L
2237,1376,DBRE3
2238,1377,DEER11L
2239,1377,DEER12L
2240,1079,DELL11B
2241,1378,DENP5
2242,1379,DENV7
2243,1380,DFBA4
2244,1381,DISA3
2245,1381,DISA4
2246,1382,DIXI4
2247,1383,DOVA3
2248,1383,DOVA4
2249,1384,DRMT5
2250,1385,DROG3
2251,1385,DROG9
2252,1385,DROG10
2253,235,DTCY1
2254,235,DTCY1
2255,235,DTCY1
2256,235,DTCY9
2257,238,DTEX11
2258,238,DTEX11L
2259,239,DURA10
2260,1386,EARL3
2261,1386,EARL4
2262,1387,EBAM4
2263,1388,EBER3
2264,1388,EBER4
2265,1388,EBER2
2266,1389,EBTL3
2267,258,EBTP2
2268,258,EBTP1
2269,258,EBTP2
2270,258,EBTP1
2271,258,EBTP2
2272,258,EBTP1
2273,258,EBTP2
2274,258,EBTP1
2275,258,EBTP2
2276,258,EBTP1
2277,258,EBTP9
2278,258,EBTP10F
2279,1390,ECLP3
2280,1390,ECLP4
2281,1391,ECMD5
2282,1391,ECMD7
2283,1392,ECMR7
2284,1393,ECOD3
2285,1393,ECOD1
2286,1393,ECOD1
2287,1393,ECOD9
2288,1393,ECOD9
2289,149,NCT5
2290,1394,EGVX3
2291,1394,EGVX4
2292,247,EKTR2
2293,1395,ELBR4
2294,1396,ELCA7
2295,1396,ELCA8
2296,1396,ELCA9
2297,1396,ELCA3
2298,1396,ELCA5
2299,1396,ELCA6
2300,1396,ELCA4
2301,1396,ELCA1
2302,1396,ELCA2
2303,1396,ELCA2
2304,1396,ELCA11
2305,248,ELET1
2306,248,ELET2
2307,248,ELET2
2308,248,ELET2
2309,248,ELET9
2310,248,ELET12F
2311,1397,ELIA6
2312,1398,ELIZ5
2313,1399,ELMJ3
2314,1399,ELMJ4
2315,1400,ELND3
2316,1400,ELND5
2317,1400,ELND6
2318,1400,ELND4
2319,1400,ELND1
2320,250,ELPL11F
2321,250,ELPL6
2322,250,ELPL2
2323,250,ELPL2
2324,250,ELPL9
2325,250,ELPL10F
2326,1401,ELTM7
2327,254,ELUM9
2328,254,ELUM6
2329,1402,EMAP4
2330,1403,EMBA4
2331,257,EMBR12
2332,257,EMBR11T
2333,257,EMBR5
2334,257,EMBR11F
2335,257,EMBR1F
2336,257,EMBR2
2337,257,EMB5
2338,257,EMB5
2339,257,EMB9
2340,1404,EMRC3
2341,1404,EMRC5
2342,306,EMXS3
2343,260,ENBR1
2344,262,ENER8
2345,262,ENER8
2346,261,ENGI1
2347,261,ENGI2
2348,261,ENGI2
2349,1405,ENLT6
2350,1405,ENLT5
2351,1405,ENLT3
2352,158,ENMAB
2353,158,ENMAF
2354,1406,ENSE3
2355,1406,ENSE4
2356,1407,EPED3
2357,1407,EPED4
2358,1408,EPRE7
2359,1409,ESPL5
2360,1410,ESPN6
2361,273,ETER1
2362,273,ETER9
2363,273,ETER9
2364,275,EVEN1
2365,1411,FACE6
2366,183,FAPC3
2367,1412,FAQS4
2368,1413,FARO3
2369,1413,FARO4
2370,1414,FATO3
2371,1414,FATO4
2372,291,FBMC6
2373,1415,FCEP7
2374,1416,FCHT3
2375,1416,FCHT4
2376,1417,FCPN4
2377,1418,FCSA5
2378,1419,FEMI5
2379,1420,FGAN5
2380,1421,FGBA7
2381,1422,FGIP6
2382,1423,FGNE5
2383,298,FGOS3
2384,1424,FGTL4
2385,1425,FIAB5
2386,1426,FIAS6
2387,1427,FIOT5
2388,1428,FIPA5
2389,1429,FIPS5
2390,1430,FJSA5
2391,1431,FJSN5
2392,1432,FLAM5
2393,279,FLCL1
2394,279,FLCL9
2395,1433,FLOR5
2396,1434,FMBC4
2397,1435,FNBS5
2398,1435,FNBS6
2399,1436,FPED8
2400,1437,FPSR6
2401,1438,FRCL4
2402,1439,FRGV5
2403,1440,FRIG3
2404,1440,FRIG4
2405,1441,FRIS3
2406,1441,FRIS4
2407,1442,FRPI5
2408,104,FRPS2
2409,104,FRPS1
2410,1443,FRTR4
2411,1444,FSMR5
2412,1445,FTLR5
2413,1446,FTRD5
2414,1447,FTSA5
2415,287,FTSE3
2416,1448,FTSH8
2417,289,FTSU3
2418,1449,FVRC5
2419,1450,FVRI4
2420,1451,FZIT5
2421,1452,FZOL7
2422,1453,FZSPL
2423,1453,FZSPL
2424,1453,FZSPL
2425,1453,FZSPL
2426,1454,FZSV7
2427,401,GALO3
2428,1455,GAVN3
2429,1455,GAVN4
2430,1456,GFTT3
2431,1456,GFTT4
2432,1457,GIAN4
2433,1458,GIPS5
2434,1147,GLOBL
2435,1147,GLOB1
2436,1147,GLOB3
2437,1147,GLOB1
2438,1459,GLTR1
2439,1460,GMEC4
2440,1461,GMSA3
2441,308,GOAU1
2442,308,GOAU2
2443,310,GOLLF
2444,310,GOLL0
2445,312,GPCP1
2446,312,GPCP9
2447,1462,GRAN5
2448,1463,GRDA3
2449,1463,GRDA4
2450,1464,GRDN4
2451,315,GRNDF
2452,1465,GRNT5
2453,1466,GRPA3
2454,1466,GRPAF
2455,1467,GRSU3
2456,1467,GRSU5
2457,1467,GRSU6
2458,1467,GRSU1
2459,1467,GRSU2
2460,1467,GRSU2
2461,1467,GRSU2
2462,1467,GRSU1
2463,1468,GSTL4
2464,1469,GTCZ4
2465,1470,GURG3
2466,1470,GURG4
2467,1471,GXPE5
2468,323,HBOR1
2469,1472,HBRN5
2470,1472,HBRN8
2471,1473,HEBQ3
2472,1473,HEBQ4
2473,1473,HEBQ2
2474,1474,HELC5
2475,1475,HERI3
2476,1475,HERI4
2477,1476,HGNN3
2478,1476,HGNN6
2479,1477,HGPS5
2480,1478,HMSL6
2481,1099,HNZBB
2482,1479,HOAM6
2483,327,HRTP1
2484,1480,HTAL5
2485,1481,HTJT5
2486,1482,HTRP4
2487,329,HYPEF
2488,1483,IAPI7
2489,1484,IAPS3
2490,1484,IAPS4
2491,47,IBAN6
2492,47,IBAN4
2493,47,IBAN9
2494,47,IBANF
2495,1485,IBNB3
2496,1485,IBNB9
2497,1486,IBOV0
2498,51,IBPI3
2499,1487,IBRS6
2500,1488,IBXL7
2501,1489,ICFB3
2502,1489,ICFB4
2503,100,IDCOL
2504,100,IDCOL
2505,330,IDNTF
2506,330,IDNT1
2507,330,IDNT1
2508,330,IDNT1
2509,330,IDNT1
2510,330,IDNT1
2511,330,IDNTL
2512,1490,IDPD5
2513,1490,IDPD6
2514,1491,IDRL4
2515,340,IDVLF
2516,340,IDVLL
2517,331,IENG4
2518,332,IGBR9
2519,1492,IGBS6
2520,1493,IGSA5
2521,1494,IJPT5
2522,690,ILMD2
2523,690,ILMDF
2524,1495,ILPS6
2525,230,IMBI1
2526,230,IMBI1
2527,230,IMBI1
2528,230,IMBI1
2529,1496,IMCO4
2530,1497,IMSP3
2531,1498,INCSL
2532,1498,INCS6
2533,341,INEP6
2534,341,INEP2
2535,341,INEP2
2536,341,INEP1
2537,341,INEP2
2538,341,INEP1
2539,341,INEPP
2540,341,INEP6
2541,341,INEP2
2542,341,INEPL
2543,341,INEPF
2544,341,INEP9
2545,341,INEP0
2546,341,INEP9
2547,1499,INFM3
2548,1499,INFM4
2549,1500,INGA4
2550,1501,INNB5
2551,1502,INPR3
2552,1502,INPR1
2553,1503,INTC4
2554,1504,INVT7
2555,1505,IOGS6
2556,1506,IPJC5
2557,1507,IPZA5
2558,1508,IRCM6
2559,1509,IRID3
2560,1510,ITAU3
2561,1510,ITAU4
2562,1510,ITAU0
2563,1510,ITAU0
2564,1510,ITAU5
2565,1510,ITAU6
2566,1510,ITAU8
2567,1510,ITAU9
2568,1510,ITAU0
2570,1510,ITAU0
2571,1510,ITAU1
2572,1510,ITAU0
2573,1510,ITAU5
2575,1510,ITAU2
2576,1510,ITAU9
2578,1510,ITAU0
2579,1510,ITAU1
2580,1511,ITBA7
2581,1512,ITBP3
2582,1512,ITBP4
2583,350,ITEC5
2584,350,ITEC5
2585,350,ITEC4
2586,350,ITECF
2587,1513,ITGY5
2588,1514,ITIN3
2589,1514,ITIN4
2590,48,ITLM3
2591,48,ITLM6
2592,1515,ITPL7
2593,111,ITPS3
2594,1516,ITRA5
2595,349,ITSAF
2596,349,ITSA0
2597,349,ITSA0
2598,349,ITSAF
2599,349,ITSAF
2600,349,ITSAF
2601,349,ITSAF
2602,349,ITSAF
2603,349,ITSAF
2604,349,ITSAF
2605,349,ITSAF
2606,349,ITSAF
2607,349,ITSAF
2608,349,ITSAF
2609,349,ITSAF
2610,349,ITSAF
2611,1517,ITTBL
2612,351,ITUB2
2613,351,ITUB7
2614,351,ITUB8
2615,351,ITUB0
2616,351,ITUB2
2617,351,ITUB8
2618,351,ITUB5
2619,351,ITUB6
2620,351,ITUB1
2621,351,ITUB2
2622,351,ITUB5
2623,1518,IVCT4
2624,184,IVILF
2625,184,IVIL3
2626,184,IVIL1
2627,1519,IVTE3
2628,1519,IVTE4
2629,1520,IVTLF
2630,1521,IVTT3
2631,1522,JARI3
2632,1522,JARI6
2633,354,JBDU0
2634,354,JBDU9
2635,354,JBDU0
2636,354,JBDU9
2637,354,JBDUF
2638,354,JBDU9
2639,354,JBDUF
2640,354,JBDU9
2641,354,JBDU0
2642,354,JBDU9
2643,354,JBDU0
2644,354,JBDU9
2645,354,JBDU0
2646,354,JBDU9
2647,354,JBDU9
2648,354,JBDU0
2649,354,JBDU9
2650,354,JBDU0
2651,356,JBSSF
2652,356,JBSS1
2653,356,JBSS1
2654,356,JBSS1
2655,356,JBSS9
2656,356,JBSS9
2657,355,JFAB3
2658,1523,JHSS3
2659,1523,JHSS4
2660,1524,JOAG6
2661,1525,JOBX6
2662,1526,JOCA4
2663,1527,JOIN4
2664,1528,JSRF7
2665,1529,JTAM8
2666,1530,JUNC6
2667,363,KEPL4
2668,363,KEPL2
2669,363,KEPLF
2670,363,KEPLL
2671,363,KEPL2
2672,363,KEPLL
2673,1531,KLAB3
2674,1531,KLAB4
2675,365,KLBNF
2676,1532,KRON5
2677,367,KROTF
2678,367,KROTF
2679,367,KROTF
2680,367,KROT9
2681,367,KROT0
2682,1533,KSBA6
2683,1534,LABA3
2684,1534,LABA4
2685,1535,LACT3
2686,1535,LACT4
2687,1536,LAEL3
2688,1536,LAEL4
2689,1537,LAMC5
2690,386,LAME8
2691,386,LAMEF
2692,386,LAMEL
2693,386,LAME6
2694,386,LAME9
2695,386,LAMEF
2696,1538,LASA7
2697,1108,LATMF
2698,528,LATS6
2699,528,LATS4
2700,1539,LCHF5
2701,1540,LCMB5
2702,743,LCSA1
2703,1541,LDRI3
2704,1541,LDRI4
2705,1542,LEIB3
2706,1542,LEIB4
2707,427,LETO4
2708,1543,LGAR5
2709,376,LIAS3
2710,1544,LIBP3
2711,1545,LIGB4
2712,1546,LIGH1
2713,1546,LIGH3
2714,1546,LIGHF
2715,1546,LIGH1
2716,1546,LIGH1
2717,1546,LIGH1
2718,1546,LIGH1
2719,1546,LIGH9
2720,1546,LIGH9
2721,1546,LIGH9
2722,1547,LIMA4
2723,249,LIPR1
2724,115,LITS4
2725,747,LLXL9
2726,747,LLXL9
2727,1548,LMAR4
2728,1549,LMNT6
2729,1110,LNKDB
2730,1550,LNME3
2731,1550,LNME4
2732,387,LOAR3
2733,1551,LOBR6
